,year,buying_events_month_x,buying_events_month_y,all_events_month_x,all_events_month_y,first_month_sin,first_month_cos,spent_money_first_month,spent_money_second_month,label
289,2021,2,0.0,10,0.0,0.8660254037844387,-0.4999999999999998,806.99,0.0,1
290,2021,3,1.0,21,13.0,0.8660254037844387,-0.4999999999999998,447.0,40.0,0
291,2021,1,0.0,6,0.0,0.8660254037844387,-0.4999999999999998,239.0,0.0,0
292,2021,1,0.0,4,0.0,0.8660254037844387,-0.4999999999999998,440.0,0.0,0
293,2021,2,1.0,8,4.0,0.8660254037844387,-0.4999999999999998,1159.0,429.0,0
294,2021,1,1.0,9,4.0,0.8660254037844387,-0.4999999999999998,648.9,197.0,0
295,2021,1,0.0,24,1.0,0.8660254037844387,-0.4999999999999998,728.0,0.0,0
296,2021,1,0.0,6,2.0,0.8660254037844387,-0.4999999999999998,59.0,0.0,1
297,2021,1,2.0,16,27.0,0.8660254037844387,-0.4999999999999998,34.98,576.8,0
298,2021,1,0.0,11,1.0,0.8660254037844387,-0.4999999999999998,188.0,0.0,1
0,2021,1,0.0,3,14.0,0.5000000000000003,-0.8660254037844385,58.99,0.0,0
1,2021,1,2.0,21,20.0,0.5000000000000003,-0.8660254037844385,26.8,136.9,1
2,2021,1,1.0,11,10.0,0.5000000000000003,-0.8660254037844385,175.0,79.0,0
3,2021,1,1.0,8,14.0,0.5000000000000003,-0.8660254037844385,179.1,147.0,1
4,2021,1,0.0,12,9.0,0.5000000000000003,-0.8660254037844385,58.99,0.0,0
5,2021,1,0.0,7,12.0,0.5000000000000003,-0.8660254037844385,19.0,0.0,0
6,2021,1,0.0,4,6.0,0.5000000000000003,-0.8660254037844385,34.9,0.0,0
7,2021,2,0.0,11,3.0,0.5000000000000003,-0.8660254037844385,120.99000000000001,0.0,1
8,2021,1,0.0,11,0.0,0.5000000000000003,-0.8660254037844385,680.0,0.0,0
9,2021,2,1.0,13,9.0,0.5000000000000003,-0.8660254037844385,765.89,385.0,0
10,2021,1,0.0,21,1.0,0.5000000000000003,-0.8660254037844385,139.0,0.0,0
11,2021,1,1.0,15,6.0,0.5000000000000003,-0.8660254037844385,699.0,361.99,0
12,2021,2,0.0,27,15.0,0.5000000000000003,-0.8660254037844385,276.38,0.0,0
13,2021,1,1.0,21,13.0,0.5000000000000003,-0.8660254037844385,103.0,440.0,0
14,2021,1,0.0,3,0.0,0.5000000000000003,-0.8660254037844385,773.0,0.0,0
15,2021,1,1.0,2,4.0,0.5000000000000003,-0.8660254037844385,385.0,99.99,0
16,2021,2,2.0,4,10.0,0.5000000000000003,-0.8660254037844385,815.99,788.0,0
17,2021,1,2.0,14,5.0,0.5000000000000003,-0.8660254037844385,169.0,813.0,1
18,2021,1,0.0,19,7.0,0.5000000000000003,-0.8660254037844385,719.0,0.0,0
19,2021,1,1.0,2,10.0,0.5000000000000003,-0.8660254037844385,479.0,939.23,0
20,2021,3,0.0,21,2.0,0.5000000000000003,-0.8660254037844385,1002.98,0.0,1
21,2021,2,0.0,13,2.0,0.5000000000000003,-0.8660254037844385,929.0,0.0,1
22,2021,1,1.0,49,14.0,0.5000000000000003,-0.8660254037844385,288.44,629.74,0
23,2021,1,1.0,17,5.0,0.5000000000000003,-0.8660254037844385,77.0,77.0,0
24,2021,1,0.0,13,8.0,0.5000000000000003,-0.8660254037844385,14.23,0.0,0
25,2021,1,1.0,10,3.0,0.5000000000000003,-0.8660254037844385,359.0,699.0,0
26,2021,1,0.0,14,2.0,0.5000000000000003,-0.8660254037844385,174.95,0.0,0
27,2021,1,0.0,5,0.0,0.5000000000000003,-0.8660254037844385,619.99,0.0,0
28,2021,1,2.0,12,8.0,0.5000000000000003,-0.8660254037844385,788.4,238.0,0
29,2021,1,0.0,3,0.0,0.5000000000000003,-0.8660254037844385,630.0,0.0,0
30,2021,1,0.0,10,17.0,0.5000000000000003,-0.8660254037844385,225.99,0.0,0
31,2021,2,2.0,7,29.0,0.5000000000000003,-0.8660254037844385,849.1,1227.44,0
32,2021,1,2.0,8,14.0,0.5000000000000003,-0.8660254037844385,670.0,494.8,0
33,2021,4,0.0,33,12.0,0.5000000000000003,-0.8660254037844385,1072.38,0.0,1
34,2021,1,0.0,6,0.0,0.5000000000000003,-0.8660254037844385,14.23,0.0,0
35,2021,1,1.0,11,12.0,0.5000000000000003,-0.8660254037844385,58.99,670.83,1
36,2021,1,0.0,10,0.0,0.5000000000000003,-0.8660254037844385,44.89,0.0,0
37,2021,1,0.0,9,4.0,0.5000000000000003,-0.8660254037844385,159.99,0.0,0
38,2021,1,0.0,3,0.0,0.5000000000000003,-0.8660254037844385,59.0,0.0,0
39,2021,1,0.0,2,1.0,0.5000000000000003,-0.8660254037844385,58.99,0.0,0
40,2021,1,0.0,8,7.0,0.5000000000000003,-0.8660254037844385,359.0,0.0,0
41,2021,1,0.0,6,0.0,0.5000000000000003,-0.8660254037844385,94.9,0.0,0
42,2021,1,1.0,13,17.0,0.5000000000000003,-0.8660254037844385,385.0,58.99,0
43,2021,1,0.0,4,11.0,0.5000000000000003,-0.8660254037844385,43.99,0.0,0
44,2021,1,1.0,9,16.0,0.5000000000000003,-0.8660254037844385,247.0,114.0,0
45,2021,1,0.0,6,1.0,0.5000000000000003,-0.8660254037844385,799.0,0.0,0
46,2021,1,1.0,6,8.0,0.5000000000000003,-0.8660254037844385,99.99,19.0,0
47,2021,1,0.0,2,0.0,0.5000000000000003,-0.8660254037844385,849.0,0.0,0
48,2021,1,1.0,12,26.0,0.5000000000000003,-0.8660254037844385,648.9,77.0,1
49,2021,1,0.0,9,0.0,0.5000000000000003,-0.8660254037844385,44.0,0.0,0
50,2021,1,0.0,4,8.0,0.5000000000000003,-0.8660254037844385,680.0,0.0,0
51,2021,3,2.0,19,5.0,0.5000000000000003,-0.8660254037844385,566.99,143.98,1
52,2021,2,1.0,11,20.0,0.5000000000000003,-0.8660254037844385,122.99000000000001,610.0,0
53,2021,2,0.0,12,0.0,0.5000000000000003,-0.8660254037844385,442.99,0.0,0
54,2021,1,1.0,6,5.0,0.5000000000000003,-0.8660254037844385,279.99,429.0,0
55,2021,2,0.0,8,1.0,0.5000000000000003,-0.8660254037844385,526.0,0.0,0
56,2021,4,1.0,31,13.0,0.5000000000000003,-0.8660254037844385,220.9,677.0,0
57,2021,2,0.0,22,3.0,0.5000000000000003,-0.8660254037844385,676.0,0.0,1
58,2021,1,1.0,19,4.0,0.5000000000000003,-0.8660254037844385,295.55,43.99,0
59,2021,1,0.0,5,0.0,0.5000000000000003,-0.8660254037844385,68.09,0.0,0
60,2021,2,1.0,20,3.0,0.5000000000000003,-0.8660254037844385,670.0,43.99,0
61,2021,1,0.0,6,5.0,0.5000000000000003,-0.8660254037844385,69.0,0.0,1
62,2021,1,0.0,2,6.0,0.5000000000000003,-0.8660254037844385,773.0,0.0,0
63,2021,1,1.0,12,3.0,0.5000000000000003,-0.8660254037844385,677.0,429.0,0
64,2021,1,0.0,6,1.0,0.5000000000000003,-0.8660254037844385,279.99,0.0,0
65,2021,1,0.0,2,14.0,0.5000000000000003,-0.8660254037844385,77.0,0.0,0
66,2021,2,1.0,11,20.0,0.5000000000000003,-0.8660254037844385,276.75,58.99,0
67,2021,2,2.0,9,9.0,0.5000000000000003,-0.8660254037844385,617.97,358.85,0
68,2021,1,0.0,23,0.0,0.5000000000000003,-0.8660254037844385,69.0,0.0,1
69,2021,1,3.0,11,11.0,0.5000000000000003,-0.8660254037844385,68.99,1530.99,0
70,2021,3,1.0,15,3.0,0.5000000000000003,-0.8660254037844385,1395.99,59.0,0
71,2021,1,1.0,24,3.0,0.5000000000000003,-0.8660254037844385,68.99,99.99,0
72,2021,1,2.0,4,11.0,0.5000000000000003,-0.8660254037844385,43.99,103.99000000000001,0
73,2021,2,1.0,24,7.0,0.5000000000000003,-0.8660254037844385,102.99000000000001,58.99,0
74,2021,2,1.0,27,6.0,0.5000000000000003,-0.8660254037844385,1382.0,225.99,0
75,2021,2,1.0,12,9.0,0.5000000000000003,-0.8660254037844385,113.78999999999999,197.0,1
76,2021,1,2.0,9,21.0,0.5000000000000003,-0.8660254037844385,479.0,74.88,0
77,2021,1,1.0,11,21.0,0.5000000000000003,-0.8660254037844385,29.99,299.8,0
78,2021,1,1.0,10,10.0,0.5000000000000003,-0.8660254037844385,680.0,939.0,0
79,2021,1,0.0,2,0.0,0.5000000000000003,-0.8660254037844385,59.0,0.0,0
80,2021,1,1.0,4,12.0,0.5000000000000003,-0.8660254037844385,77.0,58.99,0
81,2021,1,3.0,11,19.0,0.5000000000000003,-0.8660254037844385,599.0,400.99,0
82,2021,2,3.0,9,31.0,0.5000000000000003,-0.8660254037844385,696.0,1672.22,0
83,2021,1,3.0,11,17.0,0.5000000000000003,-0.8660254037844385,629.74,874.54,0
84,2021,2,1.0,9,19.0,0.5000000000000003,-0.8660254037844385,708.74,313.85,0
85,2021,1,0.0,11,0.0,0.5000000000000003,-0.8660254037844385,148.48,0.0,0
86,2021,1,0.0,18,10.0,0.5000000000000003,-0.8660254037844385,169.0,0.0,0
87,2021,2,1.0,11,22.0,0.5000000000000003,-0.8660254037844385,1050.0,680.0,0
88,2021,1,1.0,8,21.0,0.5000000000000003,-0.8660254037844385,288.44,43.99,0
89,2021,2,0.0,26,1.0,0.5000000000000003,-0.8660254037844385,780.3,0.0,0
90,2021,1,0.0,12,9.0,0.5000000000000003,-0.8660254037844385,68.99,0.0,1
91,2021,1,0.0,18,10.0,0.5000000000000003,-0.8660254037844385,385.0,0.0,1
92,2021,1,0.0,14,0.0,0.5000000000000003,-0.8660254037844385,79.0,0.0,0
93,2021,3,2.0,14,15.0,0.5000000000000003,-0.8660254037844385,262.48,642.99,0
94,2021,1,1.0,3,10.0,0.5000000000000003,-0.8660254037844385,59.0,277.0,1
95,2021,1,0.0,8,11.0,0.5000000000000003,-0.8660254037844385,159.99,0.0,0
96,2021,1,1.0,9,3.0,0.5000000000000003,-0.8660254037844385,239.0,773.0,1
97,2021,1,0.0,2,0.0,0.5000000000000003,-0.8660254037844385,479.0,0.0,0
98,2021,1,1.0,3,7.0,0.5000000000000003,-0.8660254037844385,909.99,97.99,0
99,2021,1,1.0,11,8.0,0.5000000000000003,-0.8660254037844385,71.4,179.0,0
100,2021,1,0.0,14,13.0,0.5000000000000003,-0.8660254037844385,45.0,0.0,0
101,2021,1,1.0,14,28.0,0.5000000000000003,-0.8660254037844385,225.99,197.0,0
102,2021,1,0.0,16,0.0,0.5000000000000003,-0.8660254037844385,677.0,0.0,0
103,2021,3,1.0,23,2.0,0.5000000000000003,-0.8660254037844385,821.98,162.52,0
104,2021,1,0.0,9,8.0,0.5000000000000003,-0.8660254037844385,112.0,0.0,0
105,2021,5,0.0,31,11.0,0.5000000000000003,-0.8660254037844385,760.17,0.0,0
106,2021,2,0.0,17,15.0,0.5000000000000003,-0.8660254037844385,618.96,0.0,1
107,2021,2,6.0,13,30.0,0.5000000000000003,-0.8660254037844385,377.99,2604.41,0
108,2021,2,0.0,16,0.0,0.5000000000000003,-0.8660254037844385,1019.13,0.0,0
109,2021,3,0.0,15,1.0,0.5000000000000003,-0.8660254037844385,1298.96,0.0,0
110,2021,1,0.0,16,24.0,0.5000000000000003,-0.8660254037844385,179.0,0.0,1
111,2021,1,1.0,12,8.0,0.5000000000000003,-0.8660254037844385,79.9,162.52,0
112,2021,1,0.0,8,0.0,0.5000000000000003,-0.8660254037844385,45.0,0.0,1
113,2021,2,0.0,13,1.0,0.5000000000000003,-0.8660254037844385,103.0,0.0,1
114,2021,1,0.0,4,0.0,0.5000000000000003,-0.8660254037844385,277.0,0.0,0
115,2021,1,0.0,9,7.0,0.5000000000000003,-0.8660254037844385,29.38,0.0,1
116,2021,1,0.0,3,0.0,0.5000000000000003,-0.8660254037844385,629.74,0.0,1
117,2021,1,1.0,17,8.0,0.5000000000000003,-0.8660254037844385,89.99,169.0,0
118,2021,2,1.0,18,6.0,0.5000000000000003,-0.8660254037844385,1149.0,99.99,0
119,2021,5,1.0,22,13.0,0.5000000000000003,-0.8660254037844385,1774.99,298.99,0
120,2021,1,0.0,2,2.0,0.5000000000000003,-0.8660254037844385,680.0,0.0,0
121,2021,2,0.0,8,0.0,0.5000000000000003,-0.8660254037844385,93.9,0.0,0
122,2021,1,0.0,12,10.0,0.5000000000000003,-0.8660254037844385,239.0,0.0,0
123,2021,1,1.0,9,10.0,0.5000000000000003,-0.8660254037844385,45.0,77.0,1
124,2021,1,0.0,12,5.0,0.5000000000000003,-0.8660254037844385,348.0,0.0,0
125,2021,1,0.0,8,11.0,0.5000000000000003,-0.8660254037844385,390.0,0.0,0
126,2021,1,1.0,13,7.0,0.5000000000000003,-0.8660254037844385,77.0,909.99,0
127,2021,1,1.0,14,6.0,0.5000000000000003,-0.8660254037844385,247.27,45.0,1
128,2021,1,0.0,2,7.0,0.5000000000000003,-0.8660254037844385,59.0,0.0,1
129,2021,1,3.0,9,8.0,0.5000000000000003,-0.8660254037844385,148.48,773.89,0
130,2021,1,0.0,6,1.0,0.5000000000000003,-0.8660254037844385,34.9,0.0,0
131,2021,1,2.0,17,20.0,0.5000000000000003,-0.8660254037844385,299.0,443.0,1
132,2021,1,0.0,9,8.0,0.5000000000000003,-0.8660254037844385,255.0,0.0,1
133,2021,1,1.0,7,17.0,0.5000000000000003,-0.8660254037844385,29.38,939.23,0
134,2021,2,1.0,12,21.0,0.5000000000000003,-0.8660254037844385,1027.97,619.0,0
135,2021,3,1.0,23,10.0,0.5000000000000003,-0.8660254037844385,1841.74,670.83,0
136,2021,1,0.0,13,0.0,0.5000000000000003,-0.8660254037844385,359.0,0.0,0
137,2021,1,0.0,5,0.0,0.5000000000000003,-0.8660254037844385,399.0,0.0,0
138,2021,1,1.0,7,20.0,0.5000000000000003,-0.8660254037844385,288.44,385.0,0
139,2021,1,2.0,12,30.0,0.5000000000000003,-0.8660254037844385,479.0,1020.0,0
140,2021,3,1.0,21,5.0,0.5000000000000003,-0.8660254037844385,2266.99,630.0,0
141,2021,1,0.0,17,6.0,0.5000000000000003,-0.8660254037844385,148.48,0.0,0
142,2021,1,1.0,18,8.0,0.5000000000000003,-0.8660254037844385,59.0,59.0,0
143,2021,2,3.0,15,13.0,0.5000000000000003,-0.8660254037844385,209.99,279.99,0
144,2021,1,1.0,21,8.0,0.5000000000000003,-0.8660254037844385,399.0,348.0,1
145,2021,1,3.0,10,20.0,0.5000000000000003,-0.8660254037844385,249.0,774.0,0
146,2021,1,1.0,2,10.0,0.5000000000000003,-0.8660254037844385,77.0,169.0,0
147,2021,1,0.0,8,0.0,0.5000000000000003,-0.8660254037844385,112.0,0.0,0
148,2021,2,0.0,21,0.0,0.5000000000000003,-0.8660254037844385,269.98,0.0,0
149,2021,4,0.0,21,15.0,0.5000000000000003,-0.8660254037844385,1280.55,0.0,0
150,2021,1,0.0,2,8.0,0.5000000000000003,-0.8660254037844385,26.8,0.0,1
151,2021,1,1.0,6,6.0,0.5000000000000003,-0.8660254037844385,773.0,77.0,0
152,2021,2,1.0,14,11.0,0.5000000000000003,-0.8660254037844385,723.9200000000001,97.99,0
153,2021,1,2.0,6,18.0,0.5000000000000003,-0.8660254037844385,140.99,1055.0,0
154,2021,1,2.0,18,11.0,0.5000000000000003,-0.8660254037844385,19.9,176.0,0
155,2021,1,1.0,21,18.0,0.5000000000000003,-0.8660254037844385,19.9,58.99,1
156,2021,1,0.0,17,3.0,0.5000000000000003,-0.8660254037844385,349.0,0.0,1
157,2021,1,0.0,18,4.0,0.5000000000000003,-0.8660254037844385,40.0,0.0,0
158,2021,1,0.0,10,2.0,0.5000000000000003,-0.8660254037844385,138.99,0.0,0
159,2021,1,0.0,6,0.0,0.5000000000000003,-0.8660254037844385,99.99,0.0,0
160,2021,1,2.0,3,11.0,0.5000000000000003,-0.8660254037844385,99.99,255.43,0
161,2021,1,1.0,9,24.0,0.5000000000000003,-0.8660254037844385,629.74,77.0,0
162,2021,1,2.0,9,10.0,0.5000000000000003,-0.8660254037844385,43.99,492.99,0
163,2021,1,3.0,15,36.0,0.5000000000000003,-0.8660254037844385,44.89,1250.99,0
164,2021,1,0.0,9,0.0,0.5000000000000003,-0.8660254037844385,188.0,0.0,0
165,2021,1,0.0,10,8.0,0.5000000000000003,-0.8660254037844385,125.0,0.0,0
166,2021,3,0.0,14,2.0,0.5000000000000003,-0.8660254037844385,282.08,0.0,1
167,2021,1,0.0,2,5.0,0.5000000000000003,-0.8660254037844385,188.0,0.0,1
168,2021,1,1.0,15,9.0,0.5000000000000003,-0.8660254037844385,677.0,619.0,1
169,2021,2,1.0,20,3.0,0.5000000000000003,-0.8660254037844385,227.99,77.0,0
170,2021,2,0.0,29,0.0,0.5000000000000003,-0.8660254037844385,870.82,0.0,0
171,2021,2,0.0,7,0.0,0.5000000000000003,-0.8660254037844385,928.33,0.0,0
172,2021,1,0.0,6,1.0,0.5000000000000003,-0.8660254037844385,197.0,0.0,0
173,2021,3,1.0,22,11.0,0.5000000000000003,-0.8660254037844385,1015.99,179.0,0
174,2021,1,0.0,10,8.0,0.5000000000000003,-0.8660254037844385,29.38,0.0,0
175,2021,1,2.0,10,10.0,0.5000000000000003,-0.8660254037844385,277.0,757.0,0
176,2021,1,1.0,5,9.0,0.5000000000000003,-0.8660254037844385,379.0,299.0,1
177,2021,1,0.0,11,0.0,0.5000000000000003,-0.8660254037844385,619.0,0.0,1
178,2021,1,1.0,17,10.0,0.5000000000000003,-0.8660254037844385,610.0,68.99,1
179,2021,1,1.0,10,16.0,0.5000000000000003,-0.8660254037844385,689.0,139.0,0
180,2021,1,0.0,9,2.0,0.5000000000000003,-0.8660254037844385,197.0,0.0,0
181,2021,1,0.0,11,3.0,0.5000000000000003,-0.8660254037844385,429.0,0.0,0
182,2021,1,1.0,2,11.0,0.5000000000000003,-0.8660254037844385,148.48,22.99,0
183,2021,2,2.0,5,11.0,0.5000000000000003,-0.8660254037844385,738.99,948.99,0
184,2021,1,1.0,45,10.0,0.5000000000000003,-0.8660254037844385,399.0,58.99,0
185,2021,1,0.0,13,0.0,0.5000000000000003,-0.8660254037844385,670.83,0.0,0
186,2021,1,0.0,5,2.0,0.5000000000000003,-0.8660254037844385,239.0,0.0,0
187,2021,1,0.0,12,23.0,0.5000000000000003,-0.8660254037844385,45.0,0.0,0
188,2021,4,1.0,13,5.0,0.5000000000000003,-0.8660254037844385,797.9,58.99,0
189,2021,1,1.0,11,7.0,0.5000000000000003,-0.8660254037844385,114.0,116.99,1
190,2021,1,3.0,2,25.0,0.5000000000000003,-0.8660254037844385,390.0,453.99,0
191,2021,3,1.0,25,36.0,0.5000000000000003,-0.8660254037844385,1530.52,775.18,0
192,2021,1,1.0,5,10.0,0.5000000000000003,-0.8660254037844385,175.0,179.0,0
193,2021,2,1.0,9,15.0,0.5000000000000003,-0.8660254037844385,766.0,77.0,0
194,2021,2,2.0,14,13.0,0.5000000000000003,-0.8660254037844385,796.0,674.0,1
195,2021,1,1.0,9,3.0,0.5000000000000003,-0.8660254037844385,789.13,125.0,0
196,2021,1,1.0,15,2.0,0.5000000000000003,-0.8660254037844385,225.99,43.99,0
197,2021,6,1.0,21,2.0,0.5000000000000003,-0.8660254037844385,1565.97,29.99,0
198,2021,1,1.0,18,10.0,0.5000000000000003,-0.8660254037844385,79.0,118.88,0
199,2021,1,1.0,22,2.0,0.5000000000000003,-0.8660254037844385,399.0,680.0,1
200,2021,1,2.0,9,27.0,0.5000000000000003,-0.8660254037844385,43.99,668.0,0
201,2021,2,4.0,6,38.0,0.5000000000000003,-0.8660254037844385,383.9,1335.99,0
202,2021,1,0.0,3,0.0,0.5000000000000003,-0.8660254037844385,99.99,0.0,0
203,2021,1,0.0,34,3.0,0.5000000000000003,-0.8660254037844385,247.27,0.0,0
204,2021,1,0.0,36,7.0,0.5000000000000003,-0.8660254037844385,390.0,0.0,0
205,2021,2,0.0,22,0.0,0.5000000000000003,-0.8660254037844385,1309.74,0.0,0
206,2021,1,0.0,2,0.0,0.5000000000000003,-0.8660254037844385,680.0,0.0,0
207,2021,1,0.0,5,0.0,0.5000000000000003,-0.8660254037844385,680.0,0.0,0
208,2021,1,2.0,5,7.0,0.5000000000000003,-0.8660254037844385,699.0,643.04,0
209,2021,2,1.0,29,7.0,0.5000000000000003,-0.8660254037844385,306.0,359.0,0
210,2021,3,0.0,45,1.0,0.5000000000000003,-0.8660254037844385,1334.98,0.0,0
211,2021,1,0.0,10,5.0,0.5000000000000003,-0.8660254037844385,699.0,0.0,1
212,2021,2,3.0,15,16.0,0.5000000000000003,-0.8660254037844385,593.97,551.64,0
213,2021,1,1.0,13,2.0,0.5000000000000003,-0.8660254037844385,299.8,43.99,1
214,2021,1,0.0,12,16.0,0.5000000000000003,-0.8660254037844385,99.99,0.0,0
215,2021,1,1.0,8,9.0,0.5000000000000003,-0.8660254037844385,939.23,799.0,0
216,2021,2,1.0,8,4.0,0.5000000000000003,-0.8660254037844385,372.0,125.0,0
217,2021,1,1.0,7,8.0,0.5000000000000003,-0.8660254037844385,43.99,125.0,0
218,2021,1,0.0,10,10.0,0.5000000000000003,-0.8660254037844385,655.3,0.0,0
219,2021,2,3.0,8,21.0,0.5000000000000003,-0.8660254037844385,69.88,940.97,0
220,2021,2,3.0,10,16.0,0.5000000000000003,-0.8660254037844385,156.98,317.98,0
221,2021,1,1.0,22,23.0,0.5000000000000003,-0.8660254037844385,629.74,43.99,0
222,2021,1,1.0,3,3.0,0.5000000000000003,-0.8660254037844385,630.0,359.0,0
223,2021,3,1.0,25,17.0,0.5000000000000003,-0.8660254037844385,1048.82,630.0,1
224,2021,1,0.0,9,0.0,0.5000000000000003,-0.8660254037844385,279.99,0.0,0
225,2021,1,1.0,21,4.0,0.5000000000000003,-0.8660254037844385,199.0,94.9,0
226,2021,1,0.0,2,5.0,0.5000000000000003,-0.8660254037844385,58.99,0.0,1
227,2021,1,0.0,3,0.0,0.5000000000000003,-0.8660254037844385,699.0,0.0,1
228,2021,2,0.0,17,12.0,0.5000000000000003,-0.8660254037844385,178.99,0.0,0
229,2021,1,0.0,19,14.0,0.5000000000000003,-0.8660254037844385,169.0,0.0,0
230,2021,1,0.0,11,0.0,0.5000000000000003,-0.8660254037844385,14.23,0.0,0
231,2021,1,0.0,30,13.0,0.5000000000000003,-0.8660254037844385,29.38,0.0,0
232,2021,1,0.0,8,21.0,0.5000000000000003,-0.8660254037844385,680.0,0.0,1
233,2021,1,1.0,3,11.0,0.5000000000000003,-0.8660254037844385,139.0,79.0,1
234,2021,1,0.0,2,12.0,0.5000000000000003,-0.8660254037844385,773.0,0.0,0
235,2021,1,0.0,30,9.0,0.5000000000000003,-0.8660254037844385,69.0,0.0,0
236,2021,1,2.0,4,17.0,0.5000000000000003,-0.8660254037844385,34.9,1738.23,0
237,2021,2,2.0,13,18.0,0.5000000000000003,-0.8660254037844385,863.95,457.99,0
238,2021,1,1.0,3,7.0,0.5000000000000003,-0.8660254037844385,41.94,689.0,0
239,2021,2,1.0,8,9.0,0.5000000000000003,-0.8660254037844385,684.54,77.0,1
240,2021,1,0.0,12,15.0,0.5000000000000003,-0.8660254037844385,43.99,0.0,0
241,2021,1,0.0,7,5.0,0.5000000000000003,-0.8660254037844385,629.74,0.0,1
242,2021,1,1.0,2,9.0,0.5000000000000003,-0.8660254037844385,77.0,348.0,0
243,2021,1,0.0,11,5.0,0.5000000000000003,-0.8660254037844385,43.99,0.0,0
244,2021,1,1.0,9,3.0,0.5000000000000003,-0.8660254037844385,379.36,655.3,0
245,2021,1,0.0,17,1.0,0.5000000000000003,-0.8660254037844385,619.0,0.0,0
246,2021,1,0.0,15,0.0,0.5000000000000003,-0.8660254037844385,129.0,0.0,1
247,2021,1,0.0,2,0.0,0.5000000000000003,-0.8660254037844385,43.99,0.0,0
248,2021,1,0.0,7,2.0,0.5000000000000003,-0.8660254037844385,19.9,0.0,0
249,2021,1,0.0,9,2.0,0.5000000000000003,-0.8660254037844385,799.0,0.0,0
250,2021,1,0.0,10,9.0,0.5000000000000003,-0.8660254037844385,269.0,0.0,1
251,2021,2,2.0,31,15.0,0.5000000000000003,-0.8660254037844385,895.99,171.47,0
252,2021,1,2.0,4,17.0,0.5000000000000003,-0.8660254037844385,69.0,443.6,0
253,2021,1,1.0,5,2.0,0.5000000000000003,-0.8660254037844385,40.0,680.0,0
254,2021,1,0.0,10,0.0,0.5000000000000003,-0.8660254037844385,247.27,0.0,0
255,2021,1,0.0,6,20.0,0.5000000000000003,-0.8660254037844385,247.0,0.0,0
256,2021,2,0.0,12,7.0,0.5000000000000003,-0.8660254037844385,1003.3,0.0,0
257,2021,2,0.0,13,9.0,0.5000000000000003,-0.8660254037844385,113.78999999999999,0.0,0
258,2021,1,0.0,2,1.0,0.5000000000000003,-0.8660254037844385,548.97,0.0,1
259,2021,1,1.0,4,19.0,0.5000000000000003,-0.8660254037844385,59.0,26.8,1
260,2021,1,0.0,2,0.0,0.5000000000000003,-0.8660254037844385,99.99,0.0,0
261,2021,1,0.0,2,0.0,0.5000000000000003,-0.8660254037844385,77.0,0.0,0
262,2021,1,3.0,19,24.0,0.5000000000000003,-0.8660254037844385,43.99,1787.99,0
263,2021,1,1.0,10,26.0,0.5000000000000003,-0.8660254037844385,58.99,277.0,0
264,2021,1,0.0,9,3.0,0.5000000000000003,-0.8660254037844385,728.0,0.0,0
265,2021,1,0.0,37,0.0,0.5000000000000003,-0.8660254037844385,58.99,0.0,0
266,2021,2,0.0,16,6.0,0.5000000000000003,-0.8660254037844385,728.99,0.0,1
267,2021,2,1.0,15,6.0,0.5000000000000003,-0.8660254037844385,1398.99,299.0,0
268,2021,1,1.0,6,3.0,0.5000000000000003,-0.8660254037844385,573.05,548.97,0
269,2021,1,0.0,24,22.0,0.5000000000000003,-0.8660254037844385,89.99,0.0,1
270,2021,2,0.0,15,0.0,0.5000000000000003,-0.8660254037844385,717.44,0.0,0
271,2021,1,1.0,15,14.0,0.5000000000000003,-0.8660254037844385,548.97,138.99,0
272,2021,3,2.0,8,14.0,0.5000000000000003,-0.8660254037844385,929.17,507.48,1
273,2021,1,1.0,18,10.0,0.5000000000000003,-0.8660254037844385,112.0,630.0,0
274,2021,1,0.0,11,2.0,0.5000000000000003,-0.8660254037844385,58.99,0.0,0
275,2021,2,1.0,12,19.0,0.5000000000000003,-0.8660254037844385,1453.0,79.0,0
276,2021,1,2.0,2,18.0,0.5000000000000003,-0.8660254037844385,77.0,728.99,1
277,2021,1,0.0,2,9.0,0.5000000000000003,-0.8660254037844385,58.99,0.0,1
278,2021,1,0.0,5,0.0,0.5000000000000003,-0.8660254037844385,773.0,0.0,0
279,2021,1,0.0,8,0.0,0.5000000000000003,-0.8660254037844385,125.0,0.0,0
280,2021,2,0.0,22,2.0,0.5000000000000003,-0.8660254037844385,939.0,0.0,0
282,2021,1,0.0,13,0.0,0.5000000000000003,-0.8660254037844385,788.4,0.0,0
283,2021,1,0.0,4,1.0,0.5000000000000003,-0.8660254037844385,169.0,0.0,0
284,2021,1,0.0,5,0.0,0.5000000000000003,-0.8660254037844385,77.0,0.0,0
285,2021,1,0.0,3,2.0,0.5000000000000003,-0.8660254037844385,773.0,0.0,0
286,2021,1,1.0,10,19.0,0.5000000000000003,-0.8660254037844385,255.0,179.0,0
287,2021,1,0.0,13,1.0,0.5000000000000003,-0.8660254037844385,680.0,0.0,1
288,2021,1,0.0,10,6.0,0.5000000000000003,-0.8660254037844385,773.0,0.0,0
289,2021,1,1.0,15,19.0,0.5000000000000003,-0.8660254037844385,630.0,680.0,0
290,2021,1,1.0,7,9.0,0.5000000000000003,-0.8660254037844385,43.99,99.0,1
291,2021,1,1.0,6,6.0,0.5000000000000003,-0.8660254037844385,349.0,179.0,0
